Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
Brevis,1.0,0.0846,13.84,10.85,2.99,12.206,1.0735,12.16,5
Brevis,1.0,0.2002,11.8,8.37,3.43,9.772,1.2741,9.52,5
Brevis,1.0,0.1891,11.77,8.66,3.11,9.824,1.2379,9.52,5
Brevis,1.0,0.1839,11.6,8.25,3.35,9.414,1.303,9.21,5
Brevis,1.0,0.1682,12.6,9.24,3.36,10.644,1.278,10.32,5
Brevis,1.0,0.3191,13.02,7.43,5.59,10.5,2.0645,11.09,5
Brevis,0.75,0.1665,14.15,10.0,4.15,11.5475,1.8724,11.02,4
Brevis,1.0,0.0547,11.72,9.24,2.48,10.545,1.1814,10.61,4
Brevis,1.0,0.2992,15.08,9.57,5.51,11.4383,2.0195,10.92,6
Brevis,1.0,0.1188,12.53,9.55,2.98,10.834,1.0861,10.73,5
Brevis,1.0,0.2621,13.02,7.82,5.2,10.756,1.9238,11.27,5
Brevis,1.0,0.2808,14.78,8.18,6.6,11.858,2.4517,12.14,5
Brevis,1.0,0.2723,13.81,8.75,5.06,10.8983,1.7578,10.715,6
Brevis,1.0,0.102,12.85,9.14,3.71,10.274,1.4683,9.76,5
Brevis,1.0,0.1101,7.45,4.89,2.56,6.3217,1.0538,6.37,6
Brevis,1.0,0.7253,11.45,5.28,6.17,7.948,2.328,7.84,5
Brevis,0.75,0.132,11.8,7.87,3.93,10.43,1.5069,10.84,5
Brevis,1.0,0.2235,14.11,9.75,4.36,11.13,1.7971,10.16,5
Brevis,1.0,0.2331,12.05,8.29,3.76,9.57,1.4868,9.2,5
Brevis,1.0,0.1019,11.8,9.31,2.49,10.43,0.9047,10.31,5
Brevis,1.0,0.0722,13.52,10.11,3.41,11.788,1.4658,11.53,5
Brevis,1.0,0.109,12.2,8.9,3.3,10.824,1.2345,10.95,5
Brevis,0.6,0.1622,13.32,9.53,3.79,11.328,1.407,11.02,5
Brevis,0.75,0.2454,13.85,8.34,5.51,11.28,2.082,11.35,5
Brevis,1.0,0.0999,11.81,9.47,2.34,10.2433,0.8566,10.11,6
Brevis,1.0,0.0778,12.21,9.97,2.24,10.962,0.8828,11.15,5
Brevis,1.0,0.0842,11.26,8.98,2.28,10.04,0.9859,10.1,5
Brevis,1.0,0.2777,13.65,7.88,5.77,10.744,2.5212,11.45,5
Brevis,1.0,0.1784,12.06,8.6,3.46,10.108,1.465,9.86,5
Brevis,1.0,0.1506,12.77,9.52,3.25,10.89,1.2587,10.79,5
Brevis,1.0,0.1688,12.77,9.53,3.24,10.696,1.3223,10.04,5
Brevis,1.0,0.2764,11.81,7.8,4.01,9.276,1.5322,8.83,5
Brevis,0.25,0.1746,11.44,8.17,3.27,9.438,1.2211,9.33,5
Brevis,1.0,0.1663,12.43,8.72,3.71,10.602,1.4002,10.33,5
Brevis,1.0,0.0649,12.41,8.48,3.93,10.8517,1.5836,11.385,6
Brevis,1.0,0.3821,10.69,6.38,4.31,8.506,1.5435,8.51,5
Brevis,1.0,0.0543,12.17,9.91,2.26,11.062,0.9354,11.14,5
Brevis,0.83,0.2095,11.45,7.66,3.79,9.51,1.2166,9.51,6
Brevis,0.6,0.0862,13.03,9.74,3.29,11.458,1.4888,12.06,5
Brevis,0.75,0.1325,13.46,10.28,3.18,11.474,1.3727,10.89,5
Brevis,1.0,0.2373,11.85,7.53,4.32,10.01,1.5682,10.26,5
Brevis,1.0,0.0331,11.8,8.42,3.38,10.208,1.4801,9.79,5
Brevis,1.0,0.1345,12.93,9.29,3.64,11.085,1.308,10.985,6
Brevis,1.0,0.1044,11.54,8.69,2.85,10.402,1.0455,10.65,5
Brevis,1.0,0.1486,13.65,9.11,4.54,11.3,2.0065,11.39,5
Brevis,1.0,0.066,11.8,9.67,2.13,10.785,0.8717,10.835,4
Brevis,1.0,0.1575,12.6,7.24,5.36,10.146,2.4848,11.06,5
Brevis,1.0,0.0647,11.89,8.91,2.98,10.488,1.4401,11.11,5
Brevis,1.0,0.2,12.06,8.36,3.7,9.952,1.3393,9.74,5
Brevis,0.75,0.014,12.01,9.73,2.28,10.806,1.0832,10.32,5
Brevis,1.0,0.0037,11.93,9.54,2.39,10.754,1.107,10.4,5
Brevis,1.0,0.1579,12.34,8.83,3.51,10.42,1.4469,10.255,4
Brevis,0.67,0.0534,14.11,11.43,2.68,12.48,1.1449,12.19,4
Brevis,1.0,0.0037,13.06,9.67,3.39,11.632,1.4364,11.21,5
Brevis,0.6,0.1871,12.36,8.67,3.69,10.3817,1.2058,10.195,6
Brevis,1.0,0.101,10.62,7.12,3.5,9.484,1.3809,9.92,5
Brevis,1.0,0.1649,13.28,9.33,3.95,11.244,1.4114,11.3,5
Brevis,0.4,0.0405,12.56,9.64,2.92,11.48,1.169,11.83,5
Brevis,0.6,0.037,11.43,7.81,3.62,10.0683,1.4017,10.33,6
Brevis,1.0,0.2113,13.37,9.1,4.27,10.8983,1.6306,10.605,6
Brevis,1.0,0.0837,12.76,8.38,4.38,11.3567,1.5394,11.655,6
Brevis,0.75,0.1523,13.93,10.0,3.93,11.852,1.4421,11.87,5
Brevis,0.75,0.0582,12.32,9.91,2.41,11.132,0.991,11.12,5
Brevis,0.33,0.126,11.76,9.02,2.74,10.174,1.0351,10.25,5
Brevis,0.75,0.0456,14.12,11.94,2.18,12.74,0.9861,12.45,4
Brevis,0.75,0.0817,11.39,9.3,2.09,10.19,0.9788,10.035,4
Brevis,1.0,0.264,12.52,7.72,4.8,10.214,1.8655,10.51,5
Brevis,1.0,0.1037,13.94,10.51,3.43,12.315,1.4151,12.405,4
Brevis,0.67,0.1841,11.69,8.25,3.44,9.878,1.2328,9.93,5
Brevis,0.75,0.4742,12.49,6.86,5.63,9.304,2.3308,9.73,5
Brevis,0.25,0.093,13.34,9.68,3.66,10.9175,1.6452,10.325,4
Brevis,1.0,0.3414,12.62,6.48,6.14,9.9083,2.0779,9.81,6
Brevis,0.67,0.0549,12.31,10.23,2.08,11.204,0.8428,11.03,5
Brevis,1.0,0.078,11.8,7.53,4.27,10.648,1.7588,11.27,5
Brevis,0.75,0.1376,13.85,10.2,3.65,11.862,1.412,12.18,5
Brevis,0.5,0.0167,9.95,7.4,2.55,9.316,1.0844,9.84,5
Brevis,1.0,0.0724,12.84,10.07,2.77,11.028,1.0558,10.74,5
ACC,0.33,0.1905,12.09,8.85,3.24,10.1333,1.1585,9.77,6
ACC,0.0,0.0956,12.94,10.08,2.86,11.482,1.0277,11.5,5
ACC,0.4,0.1438,12.43,9.45,2.98,10.624,1.2269,10.7,5
ACC,0.4,0.3564,13.34,7.88,5.46,10.14,2.0583,10.02,5
ACC,0.0,0.1256,13.25,9.43,3.82,10.568,1.5337,10.08,5
ACC,0.0,0.2394,12.04,7.93,4.11,9.962,1.4758,10.11,5
ACC,0.0,0.119,14.62,10.79,3.83,12.702,1.3901,12.55,5
ACC,0.4,0.386,11.49,6.24,5.25,9.244,1.9112,9.62,5
ACC,0.4,0.3941,12.56,6.85,5.71,9.842,2.0594,10.07,5
ACC,0.0,0.1125,13.34,10.16,3.18,11.6375,1.346,11.525,4
ACC,0.0,0.1393,12.26,9.03,3.23,10.1,1.2726,9.87,5
ACC,0.2,0.2022,13.41,8.28,5.13,11.352,1.897,11.58,5
ACC,0.2,0.1835,10.9,7.63,3.27,9.448,1.1708,9.51,5
ACC,0.2,0.2899,13.65,8.75,4.9,10.732,1.9122,10.34,5
ACC,0.2,0.3018,14.98,8.71,6.27,10.966,2.4519,10.92,5
ACC,0.2,0.0772,13.08,10.51,2.57,11.414,1.0147,11.38,5
ACC,0.6,0.1691,12.39,8.93,3.46,10.52,1.4087,10.66,5
ACC,0.0,0.0557,13.38,11.12,2.26,12.15,0.9441,12.05,4
ACC,0.4,0.2447,13.34,9.07,4.27,10.736,1.7135,10.04,5
ACC,0.5,0.0851,13.44,10.75,2.69,11.725,1.2484,11.355,4
ACC,0.4,0.1262,15.14,10.87,4.27,12.998,1.7155,13.37,5
ACC,0.0,0.0539,15.26,11.59,3.67,12.596,1.5047,12.06,5
ACC,0.4,0.1965,14.56,9.36,5.2,12.054,2.0001,12.2,5
ACC,0.6,0.071,14.25,11.35,2.9,12.824,1.0803,12.86,5
ACC,0.25,0.0456,12.81,10.06,2.75,11.6775,1.2297,11.92,4
ACC,0.0,0.0872,14.33,11.23,3.1,12.63,1.1621,12.82,5
ACC,0.67,0.2395,12.47,8.55,3.92,10.17,1.3688,9.96,6
ACC,0.0,0.1697,13.67,9.24,4.43,11.518,1.6909,11.33,5
ACC,0.0,0.1627,14.03,10.16,3.87,11.47,1.5753,11.29,5
ACC,0.2,0.088,14.1,10.97,3.13,11.832,1.3079,11.36,5
ACC,0.0,0.0783,13.99,11.14,2.85,12.4425,1.1974,12.32,4
ACC,0.17,0.0825,12.01,9.13,2.88,10.5217,1.1569,10.44,6
ACC,0.4,0.2114,13.0,8.42,4.58,10.932,1.6914,11.23,5
ACC,0.8,0.1618,13.79,9.81,3.98,11.498,1.4513,11.15,5
ACC,0.6,0.3597,13.26,7.51,5.75,10.216,2.2407,9.67,5
ACC,0.6,0.1118,14.7,10.81,3.89,12.234,1.4719,12.02,5
ACC,0.2,0.1567,13.93,9.78,4.15,11.806,1.4841,11.91,5
ACC,0.2,0.1668,13.54,9.88,3.66,11.244,1.469,11.15,5
ACC,0.4,0.3007,11.78,7.07,4.71,9.698,1.6921,9.85,5
ACC,0.4,0.1755,14.15,9.86,4.29,11.54,1.5959,11.03,5
ACC,0.75,0.1646,13.72,9.63,4.09,11.0525,1.8706,10.43,4
ACC,0.6,0.0759,11.99,5.9,6.09,10.022,2.4603,10.52,5
ACC,0.25,0.1596,14.05,9.53,4.52,11.3125,1.9286,10.835,4
ACC,1.0,0.1381,13.9,8.88,5.02,11.774,1.932,11.59,5
ACC,0.2,0.0409,12.44,10.32,2.12,11.302,0.9266,10.99,5
ACC,0.75,0.0349,12.47,10.6,1.87,11.5125,0.8988,11.49,4
ACC,0.4,0.1114,13.0,9.78,3.22,11.326,1.375,11.61,5
ACC,0.6,0.1224,12.86,8.03,4.83,10.93,1.8901,10.98,5
ACC,0.2,0.2784,12.79,8.2,4.59,10.226,1.8221,9.65,5
ACC,0.8,0.1496,13.02,9.26,3.76,10.83,1.3625,10.64,5
ACC,0.6,0.2614,12.2,8.41,3.79,9.78,1.5438,9.31,5
ACC,1.0,0.3732,12.76,6.73,6.03,10.164,2.1854,10.36,5
ACC,0.2,0.0476,12.54,10.03,2.51,11.472,0.9668,11.4,5
ACC,0.8,0.2931,12.91,8.18,4.73,10.304,1.857,10.6,5
ACC,0.2,0.2129,14.18,9.84,4.34,11.454,1.7929,11.34,5
ACC,1.0,0.2928,14.21,8.78,5.43,11.19,2.0699,10.5,5
ACC,0.5,0.0645,12.28,9.35,2.93,10.985,1.118,11.16,6
ACC,0.4,0.1321,13.12,9.55,3.57,11.012,1.305,10.91,5
ACC,0.4,0.0699,11.39,9.06,2.33,10.312,0.9129,10.38,5
ACC,0.25,0.0607,12.44,9.84,2.6,10.745,1.1563,10.35,4
ACC,0.8,0.2718,11.31,7.4,3.91,9.324,1.4343,9.19,5
ACC,0.4,0.1067,12.03,7.32,4.71,9.954,1.9363,9.58,5
ACC,0.75,0.1498,13.05,9.27,3.78,10.785,1.6095,10.41,4
ACC,1.0,0.2076,12.14,8.48,3.66,10.114,1.4141,10.39,5
ACC,1.0,0.1955,13.44,9.47,3.97,11.086,1.571,11.11,5
ACC,0.4,0.1455,10.85,7.32,3.53,9.43,1.3403,9.37,5
ACC,1.0,0.0181,10.82,9.23,1.59,9.6725,0.7673,9.32,4
ACC,0.8,0.2545,12.16,8.06,4.1,9.964,1.5587,10.18,5
ACC,0.6,0.1429,13.56,8.93,4.63,11.374,1.8673,11.28,5
ACC,0.6,0.1895,11.44,8.07,3.37,9.752,1.333,10.14,5
ACC,0.4,0.1828,13.94,9.81,4.13,11.572,1.592,11.61,5
ACC,0.2,0.1031,11.77,9.19,2.58,10.4,1.099,10.63,5
ACC,0.5,0.0823,9.44,6.01,3.43,8.21,1.2226,8.27,6
ACC,0.4,0.2074,11.51,7.34,4.17,9.86,1.5454,10.07,5
ACC,0.83,0.155,11.36,7.63,3.73,9.4933,1.4881,9.465,6
ACC,0.2,0.1452,13.21,9.88,3.33,11.176,1.2882,10.96,5
ACC,0.2,0.2503,13.62,7.94,5.68,10.038,2.1201,9.55,5
ACC,0.4,0.2323,13.2,8.92,4.28,10.536,1.719,10.67,5
ACC,0.4,0.1795,11.39,8.06,3.33,9.368,1.2382,9.29,5
ACC,0.4,0.157,12.57,9.18,3.39,10.582,1.2462,10.3,5
BA,0.0,0.1452,14.5,10.98,3.52,12.142,1.5587,11.12,5
BA,0.2,0.1941,13.06,8.77,4.29,10.998,1.5222,11.03,5
BA,0.25,0.0902,14.35,11.32,3.03,12.54,1.4234,12.245,4
BA,0.4,0.0533,12.37,10.02,2.35,11.252,0.9475,11.29,5
BA,0.25,0.1212,14.04,10.11,3.93,12.05,1.7949,12.025,4
BA,0.4,0.3056,12.7,8.22,4.48,9.94,1.92,9.11,5
BA,0.25,0.0341,14.57,11.89,2.68,12.7425,1.2324,12.255,4
BA,0.8,0.121,14.44,10.72,3.72,12.286,1.6172,11.9,5
BA,0.33,0.1753,11.5,7.65,3.85,9.9183,1.2978,10.265,6
BA,0.33,0.4274,10.88,5.41,5.47,8.5683,1.924,9.16,6
BA,0.4,0.223,13.33,8.75,4.58,10.596,1.68,10.22,5
BA,0.17,0.4202,6.31,4.29,2.02,5.2383,0.709,5.18,6
BA,0.6,0.1856,14.55,10.12,4.43,12.01,1.8284,11.94,5
BA,0.2,0.213,14.06,9.14,4.92,11.634,1.8166,11.44,5
BA,0.6,0.2591,14.32,9.42,4.9,11.332,2.0585,10.92,5
BA,0.4,0.1458,15.16,10.56,4.6,12.826,1.7531,12.31,5
BA,0.25,0.2362,12.54,8.02,4.52,9.725,1.9667,9.17,4
BA,0.4,0.2116,12.92,9.23,3.69,10.548,1.5038,9.78,5
BA,0.6,0.1026,13.97,10.68,3.29,12.244,1.2721,12.15,5
BA,0.2,0.3748,11.12,6.85,4.27,8.67,1.7308,7.82,5
BA,0.2,0.4047,12.07,6.1,5.97,9.566,2.1904,9.78,5
BA,0.2,0.1799,13.24,9.33,3.91,10.854,1.4587,10.41,5
BA,0.0,0.0594,13.76,10.31,3.45,11.31,1.6447,10.585,4
BA,0.2,0.2785,14.69,8.54,6.15,11.62,2.1795,11.74,5
BA,0.2,0.166,13.91,9.8,4.11,11.678,1.5325,11.93,5
BA,0.0,0.3193,14.57,8.38,6.19,11.3475,2.6248,11.22,4
BA,0.2,0.1681,14.04,9.93,4.11,11.738,1.7729,11.96,5
BA,0.0,0.2048,12.95,8.66,4.29,10.818,1.5288,10.93,5
BA,0.33,0.0078,10.57,7.8,2.77,9.5867,1.3395,10.34,6
BA,0.6,0.2178,13.3,9.15,4.15,10.638,1.6309,10.32,5
BA,0.4,0.0928,12.7,9.59,3.11,11.176,1.3886,11.69,5
BA,0.67,0.3322,8.8,5.34,3.46,7.3083,1.1189,7.425,6
BA,0.25,0.3793,11.65,6.63,5.02,9.2825,2.0567,9.425,4
BA,0.25,0.0712,12.68,10.21,2.47,11.0925,1.1049,10.74,4
BA,0.25,0.0783,13.84,10.59,3.25,11.72,1.451,11.225,4
BA,0.5,0.1035,13.28,10.19,3.09,11.5975,1.2799,11.46,4
BA,0.0,0.1086,13.89,10.57,3.32,12.1075,1.4387,11.985,4
BA,0.0,0.0888,13.02,10.33,2.69,11.53,1.1545,11.385,4
BA,0.0,0.1235,12.38,8.44,3.94,10.904,1.506,11.34,5
BA,0.2,0.2045,11.45,7.4,4.05,9.702,1.5162,9.72,5
BA,0.4,0.1077,14.62,11.21,3.41,12.7,1.3982,12.9,5
BA,0.0,0.0614,13.33,10.98,2.35,11.965,1.0027,11.775,4
BA,0.2,0.155,14.44,10.56,3.88,12.096,1.5396,11.93,5
BA,0.0,0.1351,12.51,8.92,3.59,10.95,1.3172,10.92,5
BA,0.2,0.1836,12.27,8.32,3.95,9.846,1.9101,8.77,5
BA,0.2,0.2464,10.9,7.71,3.19,8.974,1.2496,8.4,5
BA,0.2,0.1951,12.07,8.68,3.39,10.06,1.3191,10.01,5
BA,0.0,0.105,11.06,8.84,2.22,9.6175,1.0492,9.285,4
BA,0.0,0.373,12.08,7.45,4.63,9.344,1.8224,8.53,5
BA,0.2,0.2033,12.89,8.88,4.01,10.618,1.7613,10.73,5
BA,0.4,0.0611,12.49,10.14,2.35,11.406,0.9283,11.72,5
BA,0.33,0.1174,12.49,9.35,3.14,10.89,1.0989,10.76,6
BA,0.2,0.2157,11.73,8.4,3.33,9.598,1.3471,9.44,5
BA,0.0,0.1631,10.85,7.97,2.88,9.27,1.0355,9.23,5
BA,0.0,0.1582,11.23,8.22,3.01,9.4425,1.2829,9.16,4
BA,0.0,0.0818,11.92,9.39,2.53,10.305,1.1163,9.955,4
BA,0.4,0.3085,10.23,7.21,3.02,8.182,1.3191,7.38,5
BA,0.33,0.0496,11.47,7.2,4.27,10.0767,1.6406,10.51,6
BA,1.0,0.146,13.23,9.6,3.63,11.3275,1.5693,11.24,4
BA,1.0,0.1731,12.59,8.69,3.9,10.802,1.4426,11.09,5
BA,0.17,0.1162,11.55,7.81,3.74,10.08,1.3312,10.27,6
BA,1.0,0.2533,13.88,8.39,5.49,11.396,1.9872,11.41,5
BA,0.0,0.0642,13.5,10.03,3.47,12.008,1.4555,12.47,5
BA,0.25,0.0633,12.62,10.01,2.61,11.58,1.1126,11.845,4
BA,0.2,0.1765,12.24,8.46,3.78,10.504,1.3773,10.52,5
BA,0.2,0.0771,11.97,8.95,3.02,10.79,1.1718,11.12,5
BA,0.2,0.1275,12.65,9.68,2.97,10.926,1.1397,10.89,5
BA,0.6,0.2297,11.55,8.01,3.54,9.508,1.4467,8.78,5
BA,0.0,0.0974,14.85,11.17,3.68,12.6075,1.5833,12.205,4
BA,0.0,0.1114,11.73,8.76,2.97,10.496,1.0818,10.6,5
BA,1.0,0.0901,12.61,9.09,3.52,11.11,1.3736,11.18,5
BA,0.0,0.0884,12.69,9.72,2.97,10.496,1.2476,10.02,5
BA,0.4,0.1347,14.06,9.67,4.39,12.244,1.636,12.66,5
BA,0.4,0.3241,12.62,7.25,5.37,10.154,1.9113,10.32,5
BA,0.0,0.1799,14.07,9.78,4.29,11.68,1.9156,11.435,4
BA,0.2,0.2087,10.41,7.03,3.38,8.964,1.2373,9.09,5
BA,0.2,0.057,13.04,10.33,2.71,12.048,1.0157,12.25,5
BA,0.17,0.1837,14.95,8.86,6.09,12.2683,2.2864,12.705,6
BA,0.0,0.1045,13.51,10.18,3.33,11.885,1.4262,11.925,4
BA,0.4,0.0009,10.73,9.91,0.82,10.296,0.398,10.11,5
UTC,0.25,0.0335,21.08,17.06,4.02,18.3425,1.8627,17.615,4
UTC,0.2,0.2493,22.7,8.57,14.13,18.074,5.4718,19.78,5
UTC,0.0,0.0119,18.22,16.5,1.72,17.385,0.7096,17.41,4
UTC,0.33,0.0441,19.32,15.62,3.7,17.4917,1.3421,17.73,6
UTC,0.4,0.1034,22.71,11.69,11.02,17.632,5.3231,19.89,5
UTC,0.2,0.0719,20.59,15.02,5.57,18.054,2.0934,17.94,5
UTC,0.2,0.1496,21.85,12.39,9.46,18.136,3.5402,18.87,5
UTC,0.4,0.2127,21.34,11.09,10.25,17.24,3.7581,18.0,5
UTC,0.0,0.0014,19.08,16.82,2.26,18.21,1.0761,18.47,4
UTC,0.6,0.148,18.83,13.29,5.54,15.422,2.2699,14.78,5
UTC,0.6,0.1395,18.66,8.87,9.79,13.524,4.4663,11.6,5
UTC,0.2,0.1711,20.95,10.29,10.66,17.268,4.0863,18.14,5
UTC,0.0,0.0514,22.42,16.67,5.75,20.095,2.4652,20.645,4
UTC,0.0,0.0471,21.31,15.64,5.67,19.038,2.2001,19.47,5
UTC,0.4,0.0822,21.11,14.35,6.76,18.124,3.0199,19.84,5
UTC,0.0,0.0926,20.67,15.24,5.43,17.686,2.0844,18.02,5
UTC,0.0,0.0096,23.01,20.89,2.12,21.6,0.9925,21.25,4
UTC,0.2,0.1864,19.65,9.97,9.68,16.07,3.6929,17.13,5
UTC,0.0,0.0381,21.8,18.04,3.76,19.556,1.4061,19.35,5
UTC,0.0,0.0143,22.6,19.41,3.19,20.3925,1.4901,19.78,4
UTC,0.0,0.007,22.27,17.99,4.28,19.85,2.1739,18.8,5
UTC,1.0,0.0632,19.87,15.63,4.24,17.582,1.5787,17.37,5
UTC,0.4,0.1802,20.41,12.3,8.11,16.26,3.3931,16.92,5
UTC,0.2,0.0544,18.24,12.39,5.85,16.564,2.3641,17.39,5
UTC,0.4,0.0939,19.41,14.26,5.15,16.528,1.8991,16.7,5
UTC,0.2,0.0307,18.98,12.9,6.08,16.988,2.4602,17.82,5
UTC,0.2,0.0476,20.99,11.81,9.18,18.67,3.8582,20.31,5
UTC,0.0,0.2518,22.7,9.38,13.32,17.865,5.8321,19.69,4
UTC,0.5,0.1535,22.53,13.82,8.71,17.7175,4.3227,17.26,4
UTC,0.2,0.0039,22.43,17.08,5.35,20.258,2.326,20.66,5
UTC,1.0,0.028,19.27,16.33,2.94,17.8175,1.2747,17.835,4
UTC,0.0,0.0223,22.56,19.52,3.04,20.675,1.368,20.31,4
UTC,0.4,0.309,22.11,9.05,13.06,16.88,4.8273,18.33,5
UTC,0.2,0.1291,21.73,13.04,8.69,18.024,3.652,19.98,5
UTC,0.0,0.0902,23.3,15.95,7.35,19.794,2.912,20.26,5
UTC,0.5,0.1167,24.67,15.23,9.44,20.8075,3.9941,21.665,4
UTC,0.0,0.1631,24.56,13.45,11.11,19.785,4.7178,20.565,4
UTC,0.5,0.0571,22.81,17.09,5.72,19.695,2.9024,19.44,4
UTC,0.0,0.043,21.44,17.65,3.79,19.272,1.442,18.81,5
UTC,0.25,0.0148,22.73,20.04,2.69,21.445,1.1031,21.505,4
UTC,0.33,0.0014,18.19,8.23,9.96,15.9467,3.8509,17.39,6
UTC,0.33,0.0985,22.17,12.65,9.52,18.34,3.4986,19.045,6
UTC,0.0,0.0589,21.03,16.09,4.94,18.814,1.767,18.91,5
UTC,0.2,0.0558,21.31,14.1,7.21,18.598,2.8379,19.17,5
UTC,0.4,0.1822,21.34,10.2,11.14,17.44,4.2845,18.88,5
UTC,0.4,0.1327,20.93,10.97,9.96,16.33,4.5581,17.92,5
UTC,0.0,0.0371,18.45,15.49,2.96,16.7575,1.2596,16.545,4
UTC,0.33,0.0726,19.46,10.04,9.42,16.7917,3.5351,18.34,6
UTC,0.0,0.036,22.69,18.46,4.23,20.27,1.7649,19.965,4
UTC,0.25,0.3193,22.85,8.85,14.0,17.2075,5.9397,18.565,4
UTC,0.0,0.0487,23.22,17.1,6.12,19.065,2.8089,17.97,4
UTC,0.2,0.008,19.13,9.93,9.2,16.494,3.7952,17.29,5
UTC,0.25,0.1604,22.21,13.99,8.22,17.85,3.4279,17.6,4
UTC,0.25,0.0634,20.65,15.73,4.92,17.9025,2.036,17.615,4
UTC,1.0,0.0477,19.76,9.27,10.49,16.874,4.3464,18.55,5
UTC,0.2,0.0535,19.68,15.98,3.7,17.512,1.3981,17.01,5
UTC,0.2,0.1104,20.63,13.42,7.21,17.8,2.6818,18.56,5
UTC,0.2,0.1918,21.83,11.55,10.28,17.768,3.7868,18.21,5
UTC,0.2,0.0921,22.56,16.17,6.39,19.238,2.3409,19.52,5
UTC,0.0,0.0942,22.42,15.83,6.59,18.7675,2.7283,18.41,4
UTC,0.25,0.1257,21.95,13.99,7.96,18.38,3.3688,18.79,4
UTC,0.6,0.1343,19.04,8.98,10.06,14.116,4.3578,12.54,5
UTC,0.2,0.1838,21.92,12.96,8.96,17.112,3.1903,16.91,5
UTC,0.6,0.4217,20.99,9.2,11.79,14.172,4.8588,11.93,5
UTC,0.2,0.0164,19.5,14.16,5.34,17.972,2.1867,18.7,5
UTC,0.75,0.2927,18.13,10.24,7.89,13.2475,3.56,12.31,4
UTC,0.75,0.1243,19.79,13.01,6.78,16.05,3.4871,15.7,4
UTC,0.5,0.1874,20.06,11.68,8.38,16.06,3.6404,16.25,4
UTC,0.25,0.1287,20.63,12.3,8.33,17.615,3.6513,18.765,4
UTC,0.2,0.1456,19.76,8.06,11.7,15.932,4.6231,16.92,5
UTC,1.0,0.0,17.88,17.88,0.0,17.88,,17.88,1
UTC,0.4,0.0253,20.45,16.34,4.11,18.4,1.7848,18.12,5
UTC,1.0,0.1877,20.27,10.84,9.43,14.82,4.8838,13.35,3
UTC,0.25,0.1636,19.93,11.55,8.38,16.5575,3.5728,17.375,4
UTC,0.8,0.3777,21.43,8.88,12.55,15.544,4.5852,16.51,5
UTC,0.2,0.0214,19.6,15.68,3.92,18.05,1.5552,18.28,5
UTC,1.0,0.3762,19.49,9.65,9.84,13.67,4.61,12.77,4
UTC,0.6,0.307,21.2,11.27,9.93,15.096,3.8183,14.41,5
UTC,0.0,0.0215,21.38,18.44,2.94,19.6675,1.239,19.425,4
UTC,0.5,0.0285,17.0,9.86,7.14,13.98,3.5208,14.53,4
UTC,0.67,0.2107,20.49,10.24,10.25,14.54,5.3205,12.89,3
UTC,0.75,0.1659,21.12,10.05,11.07,13.2475,5.2831,10.91,4
UTC,0.5,0.0692,19.77,12.87,6.9,17.5125,3.1377,18.705,4
UTC,0.75,0.0043,19.68,14.45,5.23,17.805,2.4616,18.545,4
Brevis,1.0,0.0192,13.6,10.2,3.4,11.62,1.7655,10.5,5
Brevis,1.0,0.227,13.1,8.6,4.5,10.76,1.6072,10.7,5
Brevis,0.8,0.1638,13.7,9.3,4.4,11.74,1.6103,11.9,5
Brevis,1.0,0.0944,13.5,10.5,3.0,11.9,1.1769,11.7,5
Brevis,1.0,0.3012,14.2,8.6,5.6,11.14,2.044,10.6,5
Brevis,1.0,0.1411,12.1,9.1,3.0,10.28,1.1278,10.1,5
Brevis,1.0,0.1618,12.6,9.3,3.3,10.7,1.336,10.7,5
Brevis,1.0,0.1264,11.7,8.5,3.2,9.44,1.2954,9.1,5
Brevis,1.0,0.3904,14.2,8.1,6.1,10.64,2.4306,10.7,5
Brevis,1.0,0.1883,14.0,9.4,4.6,11.7,1.7972,12.0,5
Brevis,1.0,0.2107,12.9,8.7,4.2,10.06,1.6979,9.9,5
Brevis,1.0,0.0155,11.9,9.9,2.0,10.84,0.9397,10.4,5
Brevis,1.0,0.2488,12.5,8.0,4.5,9.62,1.7196,9.4,5
Brevis,1.0,0.109,10.7,7.8,2.9,9.48,1.1077,9.5,5
Brevis,0.8,0.3435,11.8,7.4,4.4,9.3,1.7986,9.7,5
Brevis,0.4,0.2761,12.9,8.1,4.8,10.46,1.7757,10.7,5
Brevis,1.0,0.0817,12.7,10.0,2.7,11.2,1.1446,10.7,5
Brevis,1.0,0.0001,13.101,10.8,2.301,12.1602,1.0879,12.6,5
Brevis,1.0,0.12,14.3,10.3,4.0,12.36,1.6607,12.9,5
Brevis,1.0,0.1771,14.9,10.0,4.9,11.88,1.8213,11.5,5
Brevis,1.0,0.276,13.6,7.5,6.1,10.92,2.3296,11.2,5
Brevis,1.0,0.1659,13.9,9.3,4.6,11.96,1.6652,12.2,5
Brevis,1.0,0.1798,12.2,9.0,3.2,10.16,1.2857,9.9,5
Brevis,0.75,0.0318,13.8,12.0,1.8,12.625,0.8261,12.35,4
Brevis,1.0,0.0992,13.3,10.4,2.9,11.425,1.3451,11.0,4
Brevis,1.0,0.1903,12.2,8.7,3.5,10.24,1.4433,10.3,5
Brevis,1.0,0.2323,12.8,8.2,4.6,10.12,1.6709,10.0,5
Brevis,1.0,0.3226,13.5,8.5,5.0,10.3,1.9786,9.6,5
